user_id,login_count,feature_usage_score,last_active_date,premium_feature_used
1695,10,20,2024-11-07,Yes
1696,110,76,2024-10-07,No
1697,61,98,2024-09-10,Yes
1698,51,66,2024-10-02,Yes
1699,19,32,2024-11-02,Yes
1700,119,13,2024-10-21,Yes
1701,104,41,2024-10-26,Yes
1702,89,14,2024-11-09,No
1703,66,86,2024-11-06,No
1704,57,40,2024-11-30,No
1705,43,55,2024-09-25,No
1706,58,76,2024-09-09,Yes
1707,86,70,2024-10-24,Yes
1708,44,97,2024-10-23,No
1709,21,34,2024-10-27,Yes
1710,31,67,2024-11-10,No
1711,78,82,2024-09-22,No
1712,50,25,2024-11-08,No
1713,117,84,2024-11-15,Yes
1714,15,86,2024-11-01,Yes
1715,95,76,2024-09-04,Yes
1716,14,45,2024-10-27,Yes
1717,20,40,2024-11-27,Yes
1718,46,16,2024-09-09,No
1719,86,14,2024-10-21,Yes
1720,49,96,2024-09-12,Yes
1721,43,23,2024-09-08,Yes
1722,65,18,2024-09-07,No
1723,96,79,2024-11-01,No
1724,50,47,2024-10-29,Yes
1725,77,10,2024-11-04,No
1726,22,41,2024-09-24,Yes
1727,66,23,2024-11-07,No
1728,93,28,2024-09-30,Yes
1729,52,50,2024-10-26,Yes
1730,109,85,2024-11-08,Yes
1731,91,71,2024-10-03,Yes
1732,9,29,2024-11-24,Yes
1733,58,42,2024-09-23,No
1734,22,98,2024-10-16,No
1735,18,30,2024-10-08,No
1736,40,89,2024-11-18,No
1737,54,39,2024-11-26,Yes
1738,17,38,2024-09-11,Yes
1739,88,68,2024-11-18,No
1740,84,30,2024-10-16,Yes
1741,104,63,2024-11-01,Yes
1742,5,80,2024-11-14,Yes
1743,2,82,2024-10-03,No
1744,119,11,2024-10-23,Yes
1745,14,62,2024-10-30,No
1746,75,67,2024-10-11,Yes
1747,14,94,2024-09-06,Yes
1748,2,30,2024-11-08,No
1749,86,50,2024-10-26,No
1750,54,53,2024-09-10,No
1751,86,61,2024-09-05,Yes
1752,25,38,2024-11-12,No
1753,107,79,2024-10-31,No
1754,108,59,2024-11-15,No
1755,10,75,2024-09-11,Yes
1756,96,28,2024-09-03,Yes
1757,69,73,2024-11-24,No
1758,79,98,2024-09-04,No
1759,103,11,2024-10-26,No
1760,71,77,2024-11-12,Yes
1761,79,88,2024-11-20,Yes
1762,35,23,2024-10-29,Yes
1763,66,67,2024-11-13,Yes
1764,77,59,2024-09-28,No
1765,55,28,2024-11-20,Yes
1766,75,77,2024-10-04,No
1767,13,90,2024-09-14,Yes
1768,27,53,2024-10-24,Yes
1769,69,90,2024-10-27,Yes
1770,69,41,2024-10-26,No
1771,82,43,2024-11-04,No
1772,107,70,2024-10-30,Yes
1773,116,88,2024-10-19,Yes
1774,16,90,2024-11-09,Yes
1775,118,40,2024-10-11,Yes
1776,77,58,2024-10-10,Yes
1777,90,21,2024-09-20,No
1778,82,42,2024-11-06,Yes
1779,51,87,2024-10-08,Yes
1780,94,27,2024-09-28,Yes
1781,90,63,2024-10-23,Yes
1782,86,24,2024-11-08,No
1783,6,62,2024-09-29,No
1784,25,17,2024-10-29,Yes
1785,53,96,2024-11-09,Yes
1786,72,61,2024-09-30,No
1787,103,77,2024-09-07,No
1788,59,47,2024-11-14,Yes
1789,85,27,2024-10-06,Yes
1790,67,75,2024-11-10,No
1791,99,33,2024-09-17,Yes
1792,40,23,2024-11-28,Yes
1793,36,56,2024-11-26,Yes
1794,99,40,2024-11-30,No
1795,66,69,2024-11-22,Yes
1796,6,10,2024-09-06,Yes
1797,105,94,2024-10-21,Yes
1798,58,14,2024-10-10,Yes
1799,92,59,2024-09-10,Yes
1800,97,27,2024-09-05,Yes
1801,100,27,2024-09-07,No
1802,100,80,2024-09-15,Yes
1803,56,72,2024-10-22,Yes
1804,73,67,2024-10-12,Yes
1805,95,28,2024-09-03,Yes
1806,116,36,2024-09-07,Yes
1807,38,12,2024-11-09,No
1808,101,89,2024-09-28,Yes
1809,55,82,2024-09-03,Yes
1810,50,97,2024-10-11,No
1811,1,38,2024-10-12,Yes
1812,20,88,2024-10-31,No
1813,48,18,2024-10-07,Yes
1814,57,71,2024-10-28,No
1815,36,26,2024-09-05,No
1816,42,99,2024-09-17,No
1817,119,47,2024-11-20,No
1818,34,62,2024-10-27,No
1819,72,49,2024-10-05,Yes
1820,78,87,2024-09-23,Yes
1821,52,78,2024-10-23,No
1822,68,72,2024-10-18,No
1823,102,77,2024-10-21,No
1824,46,42,2024-10-31,No
1825,60,39,2024-09-05,Yes
1826,14,59,2024-10-02,No
1827,81,32,2024-10-23,No
1828,46,24,2024-09-26,No
1829,25,70,2024-10-09,No
1830,49,79,2024-11-08,Yes
1831,83,47,2024-09-22,No
1832,46,22,2024-09-20,No
1833,70,45,2024-09-20,Yes
1834,108,57,2024-09-25,No
1835,61,49,2024-10-25,No
1836,15,15,2024-10-27,Yes
1837,73,91,2024-11-29,Yes
1838,78,45,2024-11-25,Yes
1839,76,34,2024-10-22,Yes
1840,69,59,2024-09-22,No
1841,96,77,2024-09-19,Yes
1842,63,62,2024-11-28,No
1843,57,71,2024-09-03,Yes
1844,2,33,2024-09-30,Yes
1845,117,98,2024-09-25,No
1846,88,31,2024-11-07,No
1847,104,10,2024-09-16,No
1848,109,77,2024-10-09,Yes
1849,45,36,2024-09-04,No
1850,53,47,2024-09-27,Yes
1851,104,42,2024-11-05,No
1852,109,16,2024-09-27,No
1853,92,15,2024-09-15,No
1854,47,22,2024-10-22,Yes
1855,21,23,2024-11-10,No
1856,5,93,2024-09-11,Yes
1857,95,64,2024-09-11,No
1858,34,22,2024-09-23,No
1859,40,11,2024-11-18,Yes
1860,115,52,2024-10-18,Yes
1861,59,36,2024-10-09,Yes
1862,41,62,2024-09-22,No
1863,9,16,2024-09-03,Yes
1864,95,64,2024-11-06,No
1865,60,31,2024-10-21,Yes
1866,109,65,2024-11-11,No
1867,35,89,2024-11-12,Yes
1868,81,46,2024-10-01,Yes
1869,107,52,2024-10-01,Yes
1870,75,63,2024-09-24,No
1871,11,64,2024-11-30,Yes
1872,33,60,2024-10-02,No
1873,15,93,2024-10-30,Yes
1874,69,68,2024-11-07,Yes
1875,64,30,2024-11-11,No
1876,48,86,2024-10-28,Yes
1877,49,62,2024-10-21,No
1878,40,60,2024-09-29,Yes
1879,110,55,2024-09-19,No
1880,11,72,2024-09-19,No
1881,61,59,2024-10-17,No
1882,19,58,2024-11-15,No
1883,31,27,2024-09-30,Yes
1884,30,33,2024-10-27,Yes
1885,19,25,2024-09-06,Yes
1886,80,74,2024-10-22,No
1887,58,43,2024-11-24,Yes
1888,105,38,2024-10-08,Yes
1889,21,24,2024-10-01,Yes
1890,44,10,2024-09-21,Yes
1891,107,57,2024-11-02,Yes
1892,5,97,2024-11-06,Yes
1893,54,91,2024-11-27,Yes
1894,91,62,2024-11-20,Yes
1895,31,53,2024-09-06,Yes
1896,48,60,2024-10-16,Yes
1897,26,14,2024-11-05,No
1898,72,40,2024-11-17,No
1899,71,92,2024-10-14,Yes
1900,82,31,2024-09-12,Yes
1901,37,99,2024-09-17,No
1902,104,16,2024-10-17,Yes
1903,23,39,2024-10-14,No
1904,52,49,2024-11-19,Yes
1905,97,98,2024-10-30,Yes
1906,88,46,2024-10-22,Yes
1907,97,27,2024-11-30,Yes
1908,97,71,2024-11-22,No
1909,114,11,2024-09-03,Yes
1910,52,43,2024-11-26,No
1911,28,33,2024-11-15,No
1912,66,53,2024-10-22,No
1913,110,19,2024-11-15,Yes
1914,111,69,2024-10-07,Yes
1915,97,40,2024-10-20,No
1916,36,16,2024-10-07,Yes
1917,102,58,2024-11-05,No
1918,82,96,2024-09-22,Yes
1919,54,51,2024-09-05,Yes
1920,9,60,2024-11-24,Yes
1921,25,20,2024-09-21,Yes
1922,98,65,2024-11-16,No
1923,92,67,2024-09-19,Yes
1924,36,31,2024-11-28,No
1925,14,11,2024-11-08,Yes
1926,117,13,2024-10-25,No
1927,100,42,2024-09-27,Yes
1928,10,87,2024-09-22,Yes
1929,116,86,2024-11-29,Yes
1930,9,84,2024-11-13,Yes
1931,105,68,2024-11-23,No
1932,3,10,2024-10-30,No
1933,3,94,2024-11-03,No
1934,10,92,2024-11-02,No
1935,52,55,2024-10-12,No
1936,25,52,2024-11-13,Yes
1937,23,11,2024-09-25,No
1938,113,56,2024-09-08,Yes
1939,11,66,2024-11-13,Yes
1940,22,63,2024-11-09,No
1941,53,30,2024-09-30,Yes
1942,27,25,2024-11-01,No
1943,67,70,2024-11-20,Yes
1944,47,44,2024-09-26,Yes
1945,106,67,2024-10-20,Yes
1946,13,80,2024-10-21,Yes
1947,118,50,2024-10-12,Yes
1948,30,49,2024-09-09,No
1949,46,62,2024-09-03,Yes
1950,98,13,2024-10-25,No
1951,30,45,2024-11-26,Yes
1952,88,24,2024-10-09,Yes
1953,59,93,2024-10-15,No
1954,1,93,2024-11-23,Yes
1955,36,84,2024-10-07,Yes
1956,12,99,2024-10-29,Yes
1957,20,74,2024-11-07,No
1958,2,37,2024-11-04,Yes
1959,89,29,2024-10-28,No
1960,61,65,2024-09-20,No
1961,32,74,2024-09-11,Yes
1962,109,71,2024-11-04,Yes
1963,97,69,2024-10-09,No
1964,31,12,2024-11-20,No
1965,100,26,2024-09-07,No
1966,20,65,2024-10-21,Yes
1967,56,54,2024-11-07,Yes
1968,24,65,2024-10-29,Yes
1969,108,46,2024-10-21,Yes
1970,105,84,2024-10-13,Yes
1971,93,86,2024-09-29,No
1972,42,44,2024-11-23,No
1973,108,71,2024-09-27,Yes
1974,3,52,2024-09-08,No
1975,68,78,2024-10-12,No
1976,111,69,2024-11-04,Yes
1977,68,64,2024-09-24,Yes
1978,77,27,2024-11-06,No
1979,79,60,2024-09-28,Yes
1980,71,91,2024-10-15,No
1981,100,21,2024-09-09,No
1982,11,35,2024-11-11,No
1983,21,53,2024-11-30,Yes
1984,39,67,2024-11-19,Yes
1985,12,40,2024-09-13,Yes
1986,62,43,2024-10-05,Yes
1987,81,77,2024-09-27,No
1988,22,79,2024-11-15,No
1989,18,58,2024-10-21,No
1990,68,95,2024-09-20,No
1991,70,63,2024-09-23,No
1992,111,90,2024-09-27,No
1993,16,45,2024-10-14,No
1994,103,40,2024-10-06,No
1995,73,49,2024-11-12,No
1996,78,63,2024-11-11,Yes
1997,103,66,2024-09-05,No
1998,32,57,2024-10-31,No
1999,53,29,2024-09-14,Yes
2000,49,33,2024-10-07,Yes
2001,51,46,2024-10-18,Yes
2002,12,99,2024-11-10,No
2003,119,64,2024-10-25,Yes
2004,55,33,2024-10-27,No
2005,7,79,2024-11-16,Yes
2006,6,59,2024-09-25,No
2007,26,84,2024-09-21,No
2008,28,88,2024-09-05,No
2009,9,22,2024-11-18,No
2010,105,69,2024-09-05,No
2011,22,55,2024-11-16,No
2012,57,55,2024-10-21,No
2013,46,47,2024-09-06,No
2014,107,67,2024-11-17,No
2015,3,90,2024-11-10,Yes
2016,87,30,2024-10-23,Yes
2017,18,10,2024-10-26,Yes
2018,69,89,2024-09-11,Yes
2019,119,32,2024-09-16,No
2020,38,48,2024-09-09,Yes
2021,22,58,2024-10-29,Yes
2022,34,12,2024-09-25,Yes
2023,14,21,2024-11-28,Yes
2024,28,38,2024-11-23,Yes
2025,40,82,2024-09-17,No
2026,90,29,2024-10-12,No
2027,51,73,2024-11-10,No
2028,66,51,2024-11-19,Yes
2029,96,45,2024-10-24,Yes
2030,112,41,2024-10-11,Yes
2031,79,55,2024-10-03,No
2032,49,60,2024-11-25,No
2033,78,42,2024-10-17,Yes
2034,78,88,2024-10-05,Yes
2035,48,67,2024-11-09,Yes
2036,21,17,2024-09-29,No
2037,97,77,2024-11-18,Yes
2038,100,66,2024-10-24,No
2039,56,55,2024-11-15,No
2040,64,64,2024-11-25,No
2041,102,41,2024-10-15,Yes
2042,99,28,2024-10-22,Yes
2043,100,99,2024-10-03,No
2044,105,17,2024-09-10,No
2045,41,46,2024-09-20,Yes
2046,114,67,2024-10-08,Yes
2047,93,46,2024-11-29,Yes
2048,63,93,2024-10-16,Yes
2049,1,39,2024-09-08,No
2050,23,21,2024-09-16,No
2051,96,67,2024-09-18,No
2052,69,97,2024-09-06,Yes
2053,108,31,2024-09-15,No
2054,61,87,2024-09-11,Yes
2055,25,32,2024-11-22,Yes
2056,22,75,2024-11-06,Yes
2057,39,45,2024-09-23,Yes
2058,65,61,2024-11-09,No
2059,23,68,2024-10-15,No
2060,19,87,2024-11-27,No
2061,8,69,2024-11-04,No
2062,10,73,2024-09-17,Yes
2063,109,41,2024-09-18,Yes
2064,102,91,2024-09-04,No
2065,13,98,2024-10-31,Yes
2066,106,98,2024-10-17,Yes
2067,101,58,2024-09-20,Yes
2068,114,75,2024-11-10,Yes
2069,76,13,2024-11-20,No
2070,92,17,2024-10-05,Yes
2071,109,74,2024-09-25,Yes
2072,19,18,2024-11-25,Yes
2073,1,36,2024-11-07,Yes
2074,37,37,2024-10-11,No
2075,84,10,2024-11-28,Yes
2076,94,51,2024-09-29,Yes
2077,53,15,2024-09-13,Yes
2078,72,44,2024-09-24,No
2079,50,24,2024-09-25,No
2080,39,19,2024-11-13,No
2081,42,55,2024-09-13,Yes
2082,104,97,2024-10-23,No
2083,119,74,2024-10-06,Yes
2084,103,29,2024-09-27,No
2085,49,39,2024-11-23,No
2086,26,51,2024-10-30,Yes
2087,36,19,2024-09-10,No
2088,8,61,2024-10-01,No
2089,27,32,2024-11-03,No
2090,92,97,2024-11-14,Yes
2091,52,29,2024-09-15,No
2092,49,43,2024-11-25,No
2093,23,91,2024-09-17,No
2094,89,47,2024-11-24,Yes
2095,118,10,2024-09-14,No
2096,41,28,2024-10-08,No
2097,54,73,2024-11-17,No
2098,43,51,2024-10-08,Yes
2099,50,54,2024-11-24,Yes
2100,116,54,2024-10-07,No
2101,73,26,2024-11-12,No
2102,18,74,2024-11-29,Yes
2103,70,69,2024-09-18,Yes
2104,67,62,2024-10-04,Yes
2105,117,42,2024-11-05,No
2106,104,39,2024-10-18,Yes
2107,27,23,2024-10-16,No
2108,114,49,2024-11-02,No
2109,47,92,2024-10-27,Yes
2110,95,63,2024-10-28,Yes
2111,27,80,2024-11-30,Yes
2112,89,30,2024-11-11,Yes
2113,15,91,2024-09-06,Yes
2114,54,59,2024-11-17,No
2115,73,62,2024-09-21,No
2116,115,85,2024-11-10,No
2117,18,85,2024-10-20,No
2118,1,17,2024-10-06,No
2119,12,51,2024-09-22,Yes
2120,27,25,2024-11-10,No
2121,46,57,2024-10-26,Yes
2122,71,36,2024-11-06,Yes
2123,18,65,2024-11-22,No
2124,34,53,2024-09-13,Yes
2125,114,28,2024-09-28,No
2126,17,88,2024-10-28,Yes
2127,36,42,2024-09-25,Yes
2128,101,41,2024-11-08,No
2129,58,36,2024-11-17,Yes
2130,108,88,2024-11-27,Yes
2131,54,34,2024-11-04,Yes
2132,2,68,2024-10-05,No
2133,38,43,2024-09-04,No
2134,77,81,2024-11-23,No
2135,43,83,2024-12-01,Yes
2136,35,88,2024-09-30,No
2137,11,66,2024-11-13,Yes
2138,97,70,2024-10-09,No
2139,27,99,2024-09-13,Yes
2140,42,98,2024-11-15,Yes
2141,111,86,2024-10-14,Yes
2142,53,80,2024-11-30,Yes
2143,69,69,2024-10-08,No
2144,103,67,2024-10-11,Yes
2145,113,27,2024-10-09,Yes
2146,15,11,2024-09-08,No
2147,119,21,2024-11-08,Yes
2148,101,10,2024-09-19,Yes
2149,55,77,2024-09-23,No
2150,6,80,2024-11-18,Yes
2151,96,33,2024-11-12,No
2152,107,70,2024-09-14,No
2153,49,49,2024-09-11,No
2154,115,39,2024-11-03,Yes
2155,111,61,2024-09-13,No
2156,27,31,2024-10-09,No
2157,2,69,2024-10-05,Yes
2158,103,31,2024-09-13,Yes
2159,22,29,2024-09-24,Yes
2160,22,62,2024-11-05,Yes
2161,83,82,2024-10-04,No
2162,70,37,2024-10-08,Yes
2163,21,14,2024-11-04,Yes
2164,31,95,2024-10-31,No
2165,7,53,2024-11-26,Yes
2166,28,55,2024-09-28,No
2167,113,32,2024-10-11,Yes
2168,113,19,2024-10-20,Yes
2169,68,16,2024-11-21,No
2170,65,43,2024-09-21,No
2171,9,55,2024-11-11,No
2172,115,60,2024-09-15,Yes
2173,7,28,2024-11-07,No
2174,55,24,2024-11-18,No
2175,70,75,2024-11-04,Yes
2176,68,54,2024-10-22,Yes
2177,45,34,2024-11-21,Yes
2178,30,44,2024-11-23,No
2179,46,17,2024-11-13,No
2180,112,28,2024-11-08,No
2181,32,78,2024-10-17,No
2182,23,47,2024-10-22,No
2183,13,16,2024-09-08,No
2184,42,50,2024-09-10,No
2185,95,21,2024-10-21,No
2186,112,60,2024-09-08,No
2187,86,54,2024-10-14,Yes
2188,1,42,2024-09-16,No
2189,79,11,2024-09-07,No
2190,14,88,2024-11-30,No
2191,16,86,2024-09-09,Yes
2192,63,14,2024-10-05,No
2193,104,59,2024-09-25,No
2194,49,53,2024-10-11,Yes
2195,108,20,2024-11-01,No
2196,90,51,2024-09-24,No
2197,25,77,2024-11-28,No
2198,79,42,2024-10-11,Yes
2199,52,90,2024-11-29,Yes
2200,39,74,2024-10-29,No
2201,12,40,2024-09-23,No
2202,72,22,2024-09-12,Yes
2203,27,44,2024-11-06,No
2204,29,43,2024-10-07,No
2205,87,59,2024-11-12,Yes
2206,119,82,2024-10-19,Yes
2207,47,71,2024-11-16,Yes
2208,86,19,2024-09-28,No
2209,72,18,2024-11-01,Yes
2210,106,18,2024-11-04,Yes
2211,77,45,2024-09-03,Yes
2212,118,72,2024-10-25,No
2213,89,45,2024-11-10,Yes
2214,97,49,2024-11-23,Yes
2215,61,47,2024-11-07,No
2216,58,30,2024-10-27,No
2217,69,91,2024-10-16,No
2218,25,22,2024-09-16,Yes
2219,69,45,2024-11-02,No
2220,32,99,2024-10-26,Yes
2221,119,73,2024-09-16,Yes
2222,119,48,2024-09-26,Yes
2223,110,61,2024-10-18,Yes
2224,52,70,2024-09-12,Yes
2225,78,67,2024-12-01,No
2226,91,34,2024-09-18,Yes
2227,44,55,2024-09-25,Yes
2228,31,44,2024-11-19,No
2229,58,69,2024-11-11,No
2230,99,17,2024-10-23,No
2231,9,70,2024-10-31,Yes
2232,30,24,2024-09-03,No
2233,61,93,2024-12-01,No
2234,117,47,2024-11-11,No
2235,48,62,2024-09-17,Yes
2236,101,50,2024-11-23,No
2237,37,22,2024-10-11,No
2238,65,64,2024-10-16,Yes
2239,79,54,2024-10-27,No
2240,88,78,2024-11-23,Yes
2241,71,64,2024-10-21,No
2242,109,40,2024-10-02,No
2243,98,21,2024-09-07,Yes
2244,92,49,2024-09-26,Yes
2245,15,28,2024-11-30,Yes
2246,53,30,2024-10-03,No
2247,82,50,2024-11-22,Yes
2248,35,76,2024-10-15,No
2249,58,68,2024-11-28,Yes
2250,47,83,2024-09-18,No
2251,11,16,2024-11-10,Yes
2252,56,42,2024-10-14,Yes
2253,48,90,2024-11-01,No
2254,107,15,2024-10-21,No
2255,70,11,2024-10-03,No
2256,14,16,2024-10-31,Yes
2257,64,52,2024-10-29,No
2258,29,22,2024-09-18,Yes
2259,80,25,2024-11-15,No
2260,68,26,2024-10-03,No
2261,70,17,2024-11-12,Yes
2262,84,68,2024-09-29,No
2263,49,21,2024-10-15,No
2264,66,96,2024-09-29,Yes
2265,117,29,2024-11-19,Yes
2266,19,74,2024-11-07,Yes
2267,52,14,2024-09-13,No
2268,57,83,2024-11-11,No
2269,11,64,2024-09-19,Yes
2270,31,57,2024-10-24,No
2271,20,27,2024-10-17,Yes
2272,112,48,2024-10-13,No
2273,94,81,2024-11-17,No
2274,9,16,2024-11-23,Yes
2275,71,30,2024-09-17,Yes
2276,17,10,2024-10-17,Yes
2277,23,23,2024-09-12,No
2278,104,61,2024-11-09,No
2279,10,84,2024-10-28,No
2280,109,42,2024-10-31,Yes
2281,22,24,2024-11-29,Yes
2282,87,59,2024-09-05,Yes
2283,33,22,2024-11-20,Yes
2284,10,91,2024-10-02,Yes
2285,77,42,2024-11-07,No
2286,108,75,2024-09-25,No
2287,39,62,2024-12-01,Yes
2288,27,10,2024-10-30,Yes
2289,60,53,2024-10-08,No
2290,43,98,2024-10-14,No
2291,44,95,2024-09-09,No
2292,6,74,2024-10-14,No
2293,57,85,2024-11-24,Yes
2294,24,72,2024-10-01,No
2295,49,25,2024-09-09,Yes
2296,111,28,2024-09-30,Yes
2297,61,43,2024-09-25,No
2298,7,86,2024-11-01,No
2299,92,48,2024-09-26,Yes
2300,56,69,2024-10-17,Yes
2301,70,24,2024-09-21,Yes
2302,64,61,2024-09-12,No
2303,50,60,2024-10-16,Yes
2304,52,55,2024-11-25,Yes
2305,31,78,2024-11-22,No
2306,102,45,2024-10-24,Yes
2307,76,63,2024-09-22,No
2308,115,23,2024-10-13,Yes
2309,104,98,2024-11-28,Yes
2310,54,13,2024-09-28,Yes
2311,113,47,2024-11-08,No
2312,82,76,2024-11-11,Yes
2313,117,42,2024-10-25,No
2314,81,49,2024-11-26,Yes
2315,67,67,2024-11-03,No
2316,2,16,2024-10-08,No
2317,115,94,2024-09-27,Yes
2318,116,64,2024-09-10,Yes
2319,114,79,2024-10-25,Yes
2320,38,65,2024-10-16,Yes
2321,7,18,2024-11-20,Yes
2322,30,80,2024-11-15,Yes
2323,48,59,2024-11-06,No
2324,105,16,2024-10-18,Yes
2325,80,52,2024-09-08,No
2326,1,51,2024-11-06,Yes
2327,50,78,2024-11-11,No
2328,48,75,2024-10-19,Yes
2329,66,43,2024-10-21,Yes
2330,85,48,2024-09-08,No
2331,19,16,2024-09-15,No
2332,86,58,2024-10-28,No
2333,26,80,2024-11-16,No
2334,103,59,2024-11-19,Yes
2335,84,47,2024-10-26,No
2336,118,17,2024-10-01,No
2337,84,15,2024-09-22,No
2338,105,54,2024-10-31,No
2339,87,43,2024-10-05,Yes
2340,7,71,2024-11-30,Yes
2341,59,91,2024-10-15,No
2342,95,53,2024-10-09,No
2343,27,66,2024-09-28,No
2344,11,92,2024-09-21,No
2345,65,69,2024-10-18,Yes
2346,77,66,2024-10-28,No
2347,100,72,2024-10-30,Yes
2348,38,76,2024-11-10,No
2349,59,32,2024-09-21,No
2350,58,78,2024-10-17,Yes
2351,75,28,2024-11-10,No
2352,8,55,2024-11-25,Yes
2353,57,25,2024-10-01,Yes
2354,51,33,2024-10-20,No
2355,92,77,2024-10-09,Yes
2356,84,48,2024-11-25,Yes
2357,109,94,2024-09-14,Yes
2358,1,74,2024-10-08,Yes
2359,104,28,2024-11-28,Yes
2360,65,32,2024-09-18,Yes
2361,92,40,2024-11-09,Yes
2362,85,16,2024-10-22,Yes
2363,11,32,2024-09-22,No
2364,59,85,2024-10-16,Yes
2365,76,39,2024-10-06,No
2366,79,56,2024-10-18,No
2367,94,48,2024-09-27,No
2368,85,45,2024-10-02,No
2369,39,24,2024-11-15,No
2370,23,42,2024-11-08,No
2371,47,44,2024-10-16,Yes
2372,37,99,2024-10-18,Yes
2373,45,32,2024-10-04,Yes
2374,99,82,2024-10-28,No
2375,78,67,2024-09-28,Yes
2376,109,37,2024-11-13,Yes
2377,26,52,2024-11-09,No
2378,57,95,2024-09-13,No
2379,83,14,2024-10-31,Yes
2380,7,23,2024-10-28,Yes
2381,96,16,2024-10-22,Yes
2382,12,62,2024-09-11,Yes
2383,30,88,2024-11-24,Yes
2384,104,92,2024-09-08,No
2385,76,12,2024-11-20,Yes
2386,45,91,2024-10-27,Yes
2387,13,22,2024-10-15,No
2388,102,86,2024-10-13,Yes
2389,55,12,2024-11-26,No
2390,89,67,2024-09-08,No
2391,18,99,2024-09-16,Yes
2392,60,44,2024-10-17,Yes
2393,23,66,2024-09-17,No
2394,3,77,2024-10-08,No
2395,19,97,2024-09-03,No
2396,49,82,2024-11-01,Yes
2397,90,86,2024-11-06,Yes
2398,44,61,2024-09-26,No
2399,116,11,2024-11-23,Yes
2400,101,93,2024-11-25,No
2401,26,88,2024-11-17,Yes
2402,26,21,2024-09-22,No
2403,105,11,2024-11-24,Yes
2404,115,48,2024-10-24,No
2405,13,64,2024-11-21,No
2406,85,89,2024-10-14,Yes
2407,87,60,2024-09-17,Yes
2408,45,73,2024-09-03,Yes
2409,118,45,2024-09-12,No
2410,81,32,2024-09-05,No
2411,42,80,2024-09-21,No
2412,11,71,2024-11-29,No
2413,81,24,2024-09-10,Yes
2414,80,67,2024-10-04,No
2415,119,44,2024-09-13,No
2416,37,76,2024-09-18,Yes
2417,113,62,2024-09-10,No
2418,83,98,2024-11-04,No
2419,20,45,2024-09-06,Yes
2420,102,44,2024-10-21,No
2421,118,83,2024-10-16,No
2422,13,22,2024-11-22,Yes
2423,14,33,2024-11-01,No
2424,14,78,2024-10-01,Yes
2425,118,90,2024-11-11,Yes
2426,74,98,2024-10-05,Yes
2427,60,86,2024-09-09,Yes
2428,64,86,2024-09-18,Yes
2429,74,21,2024-11-27,No
2430,104,85,2024-11-26,No
2431,30,98,2024-09-30,Yes
2432,114,38,2024-10-08,No
2433,4,12,2024-10-09,Yes
2434,46,41,2024-09-10,Yes
2435,51,30,2024-10-13,Yes
2436,17,67,2024-10-02,No
2437,106,50,2024-09-06,No
2438,14,16,2024-10-08,Yes
2439,22,12,2024-11-17,No
2440,114,81,2024-10-28,No
2441,11,16,2024-09-29,No
2442,70,25,2024-10-30,Yes
2443,35,30,2024-10-16,No
2444,106,24,2024-09-10,Yes
2445,89,46,2024-11-17,Yes
2446,91,39,2024-11-14,No
2447,69,64,2024-09-03,Yes
2448,37,66,2024-09-11,Yes
2449,57,55,2024-11-10,No
2450,86,80,2024-11-29,No
2451,118,94,2024-11-30,Yes
2452,48,81,2024-09-20,Yes
2453,118,56,2024-10-20,Yes
2454,25,79,2024-10-18,No
2455,16,76,2024-11-23,No
2456,66,88,2024-10-19,Yes
2457,66,68,2024-10-25,Yes
2458,91,25,2024-11-15,No
2459,74,37,2024-10-04,Yes
2460,50,78,2024-09-19,Yes
2461,115,39,2024-10-13,No
2462,106,59,2024-10-01,No
2463,117,67,2024-11-22,Yes
2464,49,21,2024-11-08,No
2465,103,50,2024-09-12,Yes
2466,23,11,2024-10-03,No
2467,15,31,2024-11-24,No
2468,45,46,2024-11-13,Yes
2469,44,69,2024-09-14,No
2470,38,62,2024-09-07,No
2471,77,88,2024-11-21,No
2472,110,59,2024-10-19,Yes
2473,116,91,2024-11-19,Yes
2474,69,14,2024-09-13,Yes
2475,2,53,2024-11-30,No
2476,36,12,2024-10-14,No
2477,91,60,2024-09-30,Yes
2478,27,38,2024-09-26,Yes
2479,69,17,2024-11-15,No
2480,5,54,2024-10-29,No
2481,7,37,2024-09-13,Yes
2482,77,16,2024-10-20,Yes
2483,17,15,2024-10-28,No
2484,41,61,2024-09-08,No
2485,34,15,2024-10-17,No
2486,109,31,2024-10-05,Yes
2487,33,32,2024-09-05,No
2488,39,99,2024-09-15,No
2489,72,69,2024-10-07,Yes
2490,102,42,2024-10-21,No
2491,50,97,2024-11-16,No
2492,59,24,2024-10-04,No
2493,112,20,2024-10-25,No
2494,68,30,2024-11-06,Yes
2495,104,95,2024-11-10,Yes
2496,106,21,2024-11-08,Yes
2497,44,22,2024-10-01,No
2498,68,49,2024-10-31,Yes
2499,63,61,2024-09-28,Yes
2500,116,33,2024-11-02,No
2501,65,59,2024-11-19,Yes
2502,114,12,2024-10-14,Yes
2503,67,97,2024-10-11,No
2504,26,67,2024-11-20,Yes
2505,102,45,2024-10-27,No
2506,85,86,2024-10-07,Yes
2507,3,64,2024-09-29,Yes
2508,51,36,2024-09-05,Yes
2509,27,19,2024-12-01,No
2510,91,32,2024-11-11,No
2511,3,62,2024-11-17,Yes
2512,78,48,2024-10-03,No
2513,30,69,2024-09-14,No
