payment_id,subscription_id,user_id,payment_date,amount,payment_status,payment_method,failure_reason
58268,14198,611,2022-08-17,999,Success,Card,Insufficient Funds
58269,11884,1840,2022-04-17,1999,Success,UPI,Insufficient Funds
58270,14298,4332,2022-07-23,3999,Success,Card,Insufficient Funds
58271,13844,229,2022-09-13,999,Success,Wallet,Gateway Error
58272,14129,756,2023-10-05,1999,Success,Card,
58273,10018,308,2023-10-17,1999,Failed,Card,Insufficient Funds
58274,14968,1309,2022-02-19,3999,Success,Wallet,Gateway Error
58275,10672,3290,2024-03-09,999,Success,UPI,Timeout
58276,11139,1353,2023-11-07,1999,Failed,Card,Timeout
58277,10208,3251,2022-09-25,999,Success,Card,Gateway Error
58278,10161,3307,2023-04-02,1999,Success,Wallet,
58279,13362,922,2023-10-27,1999,Success,UPI,Insufficient Funds
58280,14415,736,2022-05-04,1999,Success,Wallet,Insufficient Funds
58281,14558,3403,2024-06-18,999,Pending,UPI,
58282,11583,4125,2023-07-27,3999,Success,UPI,
58283,11986,3865,2024-05-13,1999,Success,UPI,
58284,12957,2197,2023-09-11,3999,Failed,Card,
58285,10052,4100,2024-03-14,1999,Success,Card,Insufficient Funds
58286,12666,3364,2024-04-16,3999,Success,Card,
58287,14706,2731,2022-06-19,999,Success,Wallet,Timeout
58288,11745,3805,2023-01-06,1999,Success,Card,Gateway Error
58289,10964,4179,2022-11-12,1999,Success,Wallet,
58290,14319,1178,2024-03-23,3999,Failed,UPI,
58291,13711,1828,2024-01-31,3999,Success,Wallet,Gateway Error
58292,14933,919,2023-05-28,3999,Success,UPI,Insufficient Funds
58293,11150,3046,2023-09-09,999,Failed,Wallet,
58294,12560,476,2024-06-08,1999,Success,UPI,Gateway Error
58295,12178,3753,2024-03-02,999,Success,Card,
58296,12756,331,2023-10-13,999,Success,Wallet,Gateway Error
58297,11068,349,2022-09-21,3999,Failed,Card,Gateway Error
58298,11830,468,2022-09-21,3999,Success,Wallet,
58299,14284,1752,2024-03-19,1999,Success,Card,Insufficient Funds
58300,14340,687,2022-03-11,1999,Success,UPI,
58301,10923,4265,2022-04-01,1999,Success,UPI,Insufficient Funds
58302,11551,1722,2023-10-01,3999,Success,Wallet,Timeout
58303,12983,1778,2022-09-14,3999,Success,Card,Gateway Error
58304,12045,3258,2023-10-02,999,Failed,Wallet,Timeout
58305,12982,1382,2023-05-26,1999,Success,Card,Gateway Error
58306,14415,254,2023-03-13,999,Failed,UPI,
58307,11598,4257,2023-02-08,1999,Success,Wallet,
58308,12322,4942,2023-01-09,1999,Failed,Card,
58309,14859,27,2024-01-24,1999,Success,Wallet,Insufficient Funds
58310,12022,2619,2023-03-14,999,Pending,Card,Insufficient Funds
58311,11318,2404,2024-03-31,999,Success,Card,Timeout
58312,13476,987,2024-02-04,999,Success,Wallet,Insufficient Funds
58313,13556,1614,2022-11-02,3999,Failed,Card,Insufficient Funds
58314,14298,3535,2022-02-22,3999,Success,Wallet,Insufficient Funds
58315,11558,1179,2023-11-01,999,Success,Card,Insufficient Funds
58316,13799,2747,2023-02-20,3999,Success,Card,Timeout
58317,11070,696,2023-12-06,3999,Success,UPI,
58318,10498,4424,2024-07-11,999,Success,UPI,Timeout
58319,10105,3377,2022-02-26,1999,Success,Wallet,Timeout
58320,13754,1756,2023-07-01,3999,Success,Card,
58321,15043,4824,2023-12-20,999,Failed,Wallet,Insufficient Funds
58322,14036,657,2023-08-11,1999,Failed,UPI,Timeout
58323,15205,4474,2022-10-26,3999,Success,UPI,
58324,11848,1273,2022-05-03,999,Failed,UPI,
58325,13149,2420,2022-11-20,1999,Success,UPI,Gateway Error
58326,11578,4006,2023-02-22,3999,Success,Card,Insufficient Funds
58327,12573,4563,2023-11-30,999,Success,UPI,Timeout
58328,10984,1025,2024-02-03,999,Success,UPI,
58329,12061,2586,2022-06-10,3999,Success,UPI,
58330,14630,1732,2023-05-31,999,Failed,UPI,Insufficient Funds
58331,14648,628,2024-04-24,1999,Success,UPI,
58332,11500,2545,2022-05-22,999,Failed,Card,Insufficient Funds
58333,10127,269,2024-02-10,3999,Success,Wallet,Gateway Error
58334,11758,4055,2023-04-04,1999,Success,Wallet,Gateway Error
58335,15109,2657,2022-09-22,999,Success,Card,Insufficient Funds
58336,14919,1433,2024-01-14,999,Success,Wallet,
58337,15067,55,2022-03-09,1999,Pending,UPI,Insufficient Funds
58338,12270,3896,2023-08-20,1999,Success,UPI,
58339,11615,3633,2024-04-03,3999,Success,Card,Gateway Error
58340,12445,2458,2024-07-14,999,Success,UPI,Insufficient Funds
58341,10099,1393,2022-05-16,1999,Success,UPI,Gateway Error
58342,11507,4586,2023-01-05,999,Failed,Card,Insufficient Funds
58343,13476,2164,2022-08-09,999,Success,Card,Insufficient Funds
58344,15355,1794,2023-11-27,999,Success,Card,
58345,13258,2342,2023-12-24,3999,Failed,Card,
58346,14375,3018,2024-02-23,999,Success,Card,Insufficient Funds
58347,10376,467,2022-08-10,3999,Success,UPI,Insufficient Funds
58348,13475,2513,2024-04-24,999,Pending,UPI,Timeout
58349,10236,4204,2022-03-28,3999,Pending,Wallet,Timeout
58350,14754,565,2022-05-25,3999,Success,Wallet,Gateway Error
58351,14164,3500,2022-02-26,999,Success,Card,Insufficient Funds
58352,11981,2431,2022-05-21,3999,Success,UPI,
58353,11200,2839,2023-04-27,3999,Success,Card,Gateway Error
58354,10617,4256,2022-07-03,3999,Failed,Wallet,
58355,11954,2438,2024-03-30,999,Success,UPI,Gateway Error
58356,10818,1795,2023-12-06,1999,Success,Card,Insufficient Funds
58357,10053,3075,2023-06-16,1999,Failed,Card,Gateway Error
58358,13030,4129,2023-10-07,999,Success,Card,Timeout
58359,15449,2980,2023-05-18,3999,Success,Wallet,Timeout
58360,15387,832,2023-01-27,999,Success,UPI,Gateway Error
58361,14812,282,2023-07-22,1999,Failed,UPI,Timeout
58362,14488,3248,2022-08-12,1999,Failed,UPI,
58363,13104,3658,2024-04-10,3999,Failed,UPI,Timeout
58364,10191,3628,2024-03-09,999,Success,UPI,Timeout
58365,11719,139,2023-02-02,1999,Success,Wallet,Timeout
58366,10831,4549,2024-07-16,999,Success,UPI,Insufficient Funds
58367,13473,1251,2022-07-13,1999,Success,Card,Timeout
58368,15274,2398,2022-10-30,1999,Success,Card,Timeout
58369,12099,531,2023-07-29,1999,Failed,UPI,
58370,13361,1734,2022-09-27,999,Success,UPI,Gateway Error
58371,12586,1336,2023-02-24,999,Success,Wallet,Gateway Error
58372,12326,3703,2022-02-10,3999,Success,Wallet,
58373,10451,109,2024-06-24,999,Success,UPI,Gateway Error
58374,14430,723,2022-12-25,999,Failed,Wallet,Timeout
58375,10765,499,2023-09-14,1999,Success,Wallet,Gateway Error
58376,12554,2105,2024-03-29,3999,Success,Wallet,Timeout
58377,10482,1119,2023-01-11,3999,Success,Card,
58378,12408,4730,2023-03-03,999,Success,Card,Timeout
58379,14649,1516,2022-05-01,999,Pending,UPI,Timeout
58380,10076,2193,2023-04-28,999,Success,UPI,Gateway Error
58381,14769,2831,2023-04-23,999,Success,UPI,Timeout
58382,12336,3518,2023-03-17,999,Success,Card,
58383,15269,2426,2023-04-20,3999,Success,UPI,Insufficient Funds
58384,11461,269,2024-05-22,3999,Success,Wallet,Gateway Error
58385,15186,337,2024-02-22,3999,Success,Card,
58386,13249,3825,2023-08-27,1999,Pending,Card,Timeout
58387,15447,3511,2023-03-06,1999,Success,Card,
58388,11999,3825,2022-02-05,999,Pending,Wallet,Insufficient Funds
58389,12591,1192,2023-12-04,1999,Success,Card,Gateway Error
58390,11884,4327,2022-05-07,3999,Success,Wallet,Timeout
58391,15033,353,2024-03-31,999,Success,Wallet,Insufficient Funds
58392,10199,2562,2023-07-09,1999,Success,Wallet,Timeout
58393,12468,205,2024-05-12,3999,Success,UPI,Gateway Error
58394,11098,3330,2024-05-23,999,Success,Wallet,
58395,13495,1787,2023-01-10,999,Success,Wallet,Timeout
58396,14207,2432,2024-02-17,3999,Failed,Card,Insufficient Funds
58397,13966,3429,2023-10-14,3999,Success,UPI,
58398,12142,2373,2023-06-04,1999,Success,UPI,Timeout
58399,10297,2118,2022-08-27,3999,Success,UPI,Insufficient Funds
58400,12309,562,2023-07-13,3999,Success,UPI,Insufficient Funds
58401,12773,1888,2022-12-04,3999,Pending,Wallet,Timeout
58402,13846,4272,2024-01-28,999,Success,Card,Timeout
58403,10318,721,2023-07-29,3999,Failed,Wallet,Gateway Error
58404,10272,393,2023-10-20,3999,Success,UPI,Gateway Error
58405,11368,245,2023-10-31,999,Success,UPI,
58406,12451,3194,2022-09-16,999,Success,Card,
58407,13312,3240,2022-09-17,999,Success,Card,
58408,11659,130,2023-02-22,999,Success,Wallet,
58409,10443,3974,2023-02-06,999,Success,Wallet,
58410,10609,1683,2023-01-14,3999,Success,Wallet,Insufficient Funds
58411,11093,4705,2024-05-06,3999,Success,UPI,Timeout
58412,13785,3091,2023-08-11,1999,Success,Wallet,Gateway Error
58413,12858,4769,2022-02-24,3999,Success,UPI,Gateway Error
58414,11945,4600,2022-02-13,999,Success,Card,
58415,12872,4845,2023-07-02,3999,Success,Wallet,
58416,10943,1853,2023-09-16,3999,Success,Wallet,Insufficient Funds
58417,15461,2590,2022-07-28,1999,Failed,UPI,Gateway Error
58418,11458,1938,2023-05-06,999,Success,Wallet,Insufficient Funds
58419,11365,4994,2023-02-10,3999,Success,UPI,Timeout
58420,12139,902,2023-12-21,1999,Success,UPI,Gateway Error
58421,10289,1357,2023-03-09,3999,Success,Card,Gateway Error
58422,13345,1364,2022-11-16,3999,Success,Wallet,Gateway Error
58423,14687,895,2022-08-05,3999,Success,UPI,Insufficient Funds
58424,12631,4924,2023-06-18,1999,Success,Wallet,Gateway Error
58425,14644,3487,2022-07-12,3999,Success,Card,Timeout
58426,14654,3645,2024-06-11,3999,Success,Wallet,
58427,10224,1974,2024-06-13,1999,Failed,UPI,
58428,13651,1119,2023-05-04,999,Success,Wallet,Gateway Error
58429,12819,1743,2022-03-03,999,Success,UPI,
58430,11522,4337,2024-06-16,3999,Success,UPI,
58431,11655,3089,2022-04-20,1999,Success,Card,Timeout
58432,13629,2797,2022-11-10,3999,Failed,Wallet,Gateway Error
58433,15145,2463,2022-08-06,3999,Success,Wallet,
58434,14773,2269,2023-07-24,1999,Success,UPI,Insufficient Funds
58435,13859,4811,2023-02-10,999,Success,Card,
58436,12093,1544,2023-02-20,1999,Success,UPI,Gateway Error
58437,14464,2240,2022-04-17,1999,Failed,Card,Insufficient Funds
58438,15331,425,2024-01-09,3999,Success,Wallet,
58439,10737,2504,2023-03-14,1999,Success,UPI,Gateway Error
58440,10146,2859,2024-03-07,1999,Success,UPI,Timeout
58441,15019,3297,2024-06-15,3999,Failed,UPI,Insufficient Funds
58442,12398,3802,2024-04-30,1999,Success,Wallet,Gateway Error
58443,14895,1538,2023-09-22,1999,Success,Wallet,Insufficient Funds
58444,13478,3388,2022-06-03,1999,Success,Card,Gateway Error
58445,11034,1201,2023-05-14,999,Success,Card,Insufficient Funds
58446,15154,1295,2022-08-10,1999,Success,Wallet,Insufficient Funds
58447,12282,4989,2022-10-13,1999,Success,UPI,Insufficient Funds
58448,14620,434,2022-08-31,1999,Success,Wallet,Gateway Error
58449,11728,2796,2024-02-03,3999,Success,Card,Gateway Error
58450,13001,1966,2024-05-25,3999,Success,Wallet,
58451,10386,669,2022-11-11,3999,Success,Card,Gateway Error
58452,12321,1914,2022-11-07,3999,Success,Wallet,
58453,14020,4467,2024-03-07,999,Success,Card,Gateway Error
58454,14940,1119,2022-11-05,3999,Success,Wallet,Insufficient Funds
58455,12375,4961,2023-05-16,3999,Success,Wallet,Insufficient Funds
58456,10514,4218,2022-07-18,1999,Success,Wallet,Gateway Error
58457,10027,4930,2022-08-22,1999,Success,Wallet,
58458,10665,3116,2022-05-07,3999,Success,UPI,
58459,12188,2308,2024-01-29,3999,Success,Wallet,Insufficient Funds
58460,13985,2855,2024-03-21,1999,Success,Wallet,Insufficient Funds
58461,11541,4034,2023-10-09,3999,Success,UPI,Timeout
58462,11756,4653,2023-11-23,999,Success,Card,
58463,14124,1288,2023-02-19,1999,Success,Wallet,Gateway Error
58464,13833,1842,2024-05-15,3999,Success,Wallet,
58465,12632,4644,2023-12-11,1999,Success,Wallet,Gateway Error
58466,10308,1862,2022-05-20,3999,Success,Card,Insufficient Funds
58467,13470,2985,2024-05-10,999,Success,Card,Gateway Error
58468,14230,804,2023-01-04,999,Success,Card,Timeout
58469,12834,1860,2022-03-30,999,Success,Card,Timeout
58470,13365,4199,2022-08-17,1999,Success,Wallet,Gateway Error
58471,11994,2958,2023-12-17,3999,Success,Card,Timeout
58472,10704,4629,2023-11-02,1999,Success,Card,Insufficient Funds
58473,10355,501,2023-01-01,1999,Success,Card,Insufficient Funds
58474,10547,1229,2023-06-12,1999,Failed,Wallet,Timeout
58475,15137,97,2024-03-24,999,Success,UPI,Insufficient Funds
58476,10110,4918,2022-12-15,999,Success,Wallet,Timeout
58477,11499,3885,2022-07-16,3999,Success,UPI,Gateway Error
58478,13672,3639,2023-08-30,999,Success,UPI,Insufficient Funds
58479,10563,4658,2023-10-13,3999,Failed,UPI,Gateway Error
58480,13184,2544,2023-02-16,3999,Success,UPI,
58481,11588,1388,2023-10-21,999,Pending,Card,
58482,10466,4008,2024-02-26,999,Success,Card,
58483,15500,2305,2023-01-10,999,Failed,UPI,Gateway Error
58484,10177,4301,2024-01-12,3999,Success,Card,Gateway Error
58485,15484,1366,2024-01-16,1999,Failed,Wallet,Insufficient Funds
58486,13199,2547,2023-09-13,3999,Success,Wallet,
58487,15383,192,2023-03-11,3999,Pending,Card,
58488,14081,1827,2023-07-25,1999,Success,Wallet,Timeout
58489,15082,225,2024-04-27,3999,Success,UPI,
58490,12928,773,2022-09-18,3999,Success,UPI,Timeout
58491,15057,1246,2024-04-12,999,Success,Card,Insufficient Funds
58492,10895,3013,2023-06-21,999,Success,UPI,Timeout
58493,11483,2667,2022-08-20,1999,Success,UPI,Timeout
58494,15407,1625,2022-02-20,999,Success,Card,
58495,14121,3475,2022-05-18,999,Success,Card,Timeout
58496,11209,1996,2024-02-26,999,Pending,UPI,Insufficient Funds
58497,10427,4153,2024-06-19,1999,Success,Wallet,Insufficient Funds
58498,11528,520,2024-02-05,1999,Success,Card,Insufficient Funds
58499,15251,3530,2023-05-15,999,Success,Card,Gateway Error
58500,15424,1426,2022-02-22,3999,Success,Card,Gateway Error
58501,12795,873,2022-08-24,1999,Failed,Card,Gateway Error
58502,13185,958,2022-03-19,1999,Success,Wallet,
58503,11907,4254,2022-02-25,3999,Success,Wallet,Insufficient Funds
58504,12620,3589,2022-06-30,3999,Success,Card,
58505,12574,3032,2023-10-07,999,Success,Card,
58506,10087,237,2022-12-14,3999,Success,UPI,Gateway Error
58507,13568,4429,2023-12-24,3999,Failed,Card,
58508,10393,4721,2022-05-30,3999,Success,Card,Gateway Error
58509,10756,3227,2022-06-28,999,Success,UPI,
58510,14314,1568,2022-08-27,999,Success,Wallet,Insufficient Funds
58511,11445,910,2022-02-20,999,Success,UPI,
58512,10783,1961,2023-10-10,999,Success,Card,Timeout
58513,14642,3588,2023-10-11,1999,Success,Wallet,Insufficient Funds
58514,12074,3339,2023-01-24,999,Failed,Card,
58515,10491,1386,2023-12-17,999,Success,Wallet,Insufficient Funds
58516,13990,816,2022-03-09,3999,Failed,UPI,Insufficient Funds
58517,13469,2469,2022-06-23,999,Success,UPI,
58518,11049,3785,2024-05-24,999,Success,Card,Timeout
58519,10199,810,2022-06-17,3999,Success,Card,Insufficient Funds
58520,10371,322,2023-10-06,999,Success,UPI,Insufficient Funds
58521,14187,4399,2022-07-22,3999,Success,Card,
58522,10399,844,2023-11-17,1999,Success,Wallet,Timeout
58523,10460,2572,2023-08-10,3999,Success,UPI,Timeout
58524,12605,411,2023-10-25,3999,Failed,UPI,Timeout
58525,13247,3571,2023-10-23,1999,Success,UPI,Timeout
58526,15462,824,2024-06-03,3999,Success,UPI,Gateway Error
58527,14669,2501,2023-03-03,3999,Success,Wallet,
58528,11294,2810,2022-09-27,1999,Pending,UPI,Insufficient Funds
58529,12760,2387,2022-07-03,3999,Success,Card,
58530,12392,1876,2022-08-21,1999,Success,Wallet,Gateway Error
58531,13660,4155,2024-03-02,1999,Failed,Wallet,
58532,11199,4603,2024-06-25,1999,Success,Wallet,Insufficient Funds
58533,10470,3340,2022-03-22,999,Failed,Card,
58534,15008,2528,2024-03-06,1999,Success,Card,Gateway Error
58535,14935,669,2024-05-20,3999,Success,Card,Gateway Error
58536,11965,3589,2022-06-19,999,Success,UPI,Insufficient Funds
58537,15115,3072,2024-06-20,3999,Success,Wallet,Gateway Error
58538,12586,2931,2023-01-05,1999,Success,Card,Insufficient Funds
58539,12278,1602,2022-11-06,999,Success,Wallet,
58540,11730,213,2022-04-29,3999,Success,UPI,Timeout
58541,11174,2147,2023-11-17,999,Failed,Wallet,Gateway Error
58542,12675,3343,2023-08-29,999,Success,Wallet,Insufficient Funds
58543,10166,1073,2023-11-22,1999,Success,UPI,Gateway Error
58544,12730,2223,2023-01-11,999,Success,Wallet,
58545,11692,4997,2022-10-06,3999,Failed,Card,
58546,12623,4901,2023-07-07,999,Success,Card,Timeout
58547,15393,1030,2023-10-17,999,Failed,Card,
58548,14339,2602,2022-09-30,1999,Success,Wallet,Gateway Error
58549,12416,4091,2023-04-21,1999,Success,UPI,Insufficient Funds
58550,10627,3379,2023-05-23,1999,Success,UPI,Gateway Error
58551,12306,3539,2023-02-09,1999,Success,Card,Timeout
58552,13407,528,2023-08-15,1999,Success,UPI,Timeout
58553,11132,728,2022-03-21,999,Failed,Card,Gateway Error
58554,13956,2121,2022-12-29,1999,Success,Wallet,
58555,11645,2115,2023-07-30,999,Failed,Wallet,Gateway Error
58556,12295,593,2023-09-22,1999,Success,Wallet,Gateway Error
58557,14274,3498,2024-05-26,1999,Pending,Wallet,Timeout
58558,15263,4530,2022-11-06,3999,Success,UPI,Gateway Error
58559,13218,267,2022-07-31,1999,Success,Wallet,Gateway Error
58560,15197,3465,2022-11-20,1999,Success,Card,Timeout
58561,12086,3884,2024-03-31,999,Failed,Card,
58562,14488,3668,2022-09-09,999,Success,UPI,Timeout
58563,14688,1203,2023-05-30,1999,Success,Card,Gateway Error
58564,12842,3848,2023-11-04,1999,Success,Card,
58565,10931,1607,2022-02-05,3999,Pending,UPI,
58566,14217,3540,2023-05-21,3999,Success,UPI,Gateway Error
58567,10337,468,2024-03-12,999,Failed,UPI,Gateway Error
58568,12732,2071,2024-05-30,999,Success,UPI,Insufficient Funds
58569,12183,4793,2024-01-18,999,Success,UPI,Gateway Error
58570,11260,4423,2023-05-16,999,Success,Card,Gateway Error
58571,11059,659,2022-08-24,999,Pending,UPI,
58572,13449,3980,2024-03-21,3999,Success,Wallet,Gateway Error
58573,12417,537,2023-03-23,3999,Success,UPI,Timeout
58574,10054,2428,2023-04-18,999,Success,UPI,Insufficient Funds
58575,11153,850,2023-09-05,3999,Success,Wallet,Gateway Error
58576,14377,2174,2022-03-12,3999,Success,Wallet,Gateway Error
58577,15456,4538,2023-01-23,999,Success,Wallet,
58578,14345,4925,2022-06-14,1999,Failed,Wallet,Timeout
58579,11807,2092,2023-08-29,999,Success,UPI,Gateway Error
58580,10587,2709,2022-05-02,999,Pending,Wallet,Timeout
58581,14453,1383,2022-08-16,999,Success,Card,Insufficient Funds
58582,10487,4295,2022-10-07,3999,Success,Card,Insufficient Funds
58583,11709,1677,2023-01-05,999,Success,UPI,
58584,15496,653,2022-12-03,1999,Success,Wallet,
58585,15165,4404,2023-03-31,999,Success,Wallet,Timeout
58586,14007,3161,2023-06-28,999,Success,Card,Insufficient Funds
58587,14628,3760,2023-12-18,1999,Success,Wallet,
58588,13031,4570,2024-05-21,3999,Success,Wallet,Insufficient Funds
58589,14303,2273,2022-06-18,3999,Success,Card,Timeout
58590,11891,4456,2023-10-18,999,Success,Wallet,Gateway Error
58591,14381,2472,2024-02-17,1999,Success,Card,
58592,11812,3126,2022-12-02,3999,Success,UPI,Gateway Error
58593,10938,4763,2022-02-14,3999,Failed,Wallet,Gateway Error
58594,11871,2383,2022-03-18,1999,Success,UPI,
58595,12032,4995,2023-08-06,1999,Success,Card,Gateway Error
58596,12872,315,2022-05-25,1999,Success,UPI,Gateway Error
58597,10883,488,2022-06-27,3999,Success,Card,Timeout
58598,12009,2936,2022-09-30,999,Success,UPI,Timeout
58599,13637,2685,2023-07-14,1999,Failed,UPI,Insufficient Funds
58600,12558,3884,2022-08-29,999,Success,Wallet,Gateway Error
58601,14922,687,2022-09-20,1999,Success,Card,Insufficient Funds
58602,13864,1992,2023-02-05,1999,Success,Wallet,
58603,10061,2928,2023-05-03,1999,Success,Card,Gateway Error
58604,15249,1445,2022-08-12,1999,Success,UPI,Insufficient Funds
58605,12137,4133,2022-04-11,999,Success,UPI,Insufficient Funds
58606,12018,1965,2022-11-21,3999,Success,Card,Timeout
58607,13150,3742,2024-06-19,3999,Failed,Card,Timeout
58608,13812,3020,2024-06-20,999,Success,Card,Insufficient Funds
58609,10070,3965,2024-07-12,1999,Success,Card,Insufficient Funds
58610,14781,1513,2022-06-25,1999,Failed,Wallet,Gateway Error
58611,12672,1024,2023-09-08,3999,Pending,Card,Gateway Error
58612,15272,1951,2022-06-05,999,Success,Card,Gateway Error
58613,11596,2319,2024-03-20,999,Pending,Card,Gateway Error
58614,11255,1733,2024-05-01,3999,Success,UPI,Timeout
58615,12514,631,2023-02-11,1999,Success,Wallet,Timeout
58616,11022,2622,2022-06-26,1999,Success,UPI,Insufficient Funds
58617,14528,2329,2024-06-26,1999,Success,Card,Gateway Error
58618,15031,3084,2022-09-26,3999,Success,Wallet,Insufficient Funds
58619,14370,3337,2024-02-11,3999,Success,UPI,Insufficient Funds
58620,13177,4293,2022-06-15,3999,Success,Wallet,
58621,15468,1719,2023-03-26,1999,Success,UPI,
58622,15428,455,2022-07-22,999,Success,Card,Gateway Error
58623,15477,3308,2024-05-19,1999,Success,Card,Insufficient Funds
58624,10233,4103,2022-11-22,3999,Success,Card,Insufficient Funds
58625,11188,1972,2023-07-08,3999,Success,Wallet,
58626,15424,4773,2022-06-05,3999,Success,Card,Insufficient Funds
58627,14981,987,2022-10-24,3999,Failed,Card,Insufficient Funds
58628,14899,513,2022-06-08,3999,Success,UPI,Insufficient Funds
58629,14806,1530,2023-01-20,999,Success,Card,
58630,10849,718,2024-06-05,3999,Success,Wallet,Insufficient Funds
58631,11630,4572,2022-04-17,999,Failed,Wallet,
58632,11651,2857,2023-02-28,3999,Failed,UPI,Timeout
58633,15192,3521,2023-01-24,999,Failed,Card,Gateway Error
58634,11872,904,2023-10-15,1999,Success,UPI,Insufficient Funds
58635,12302,1005,2024-02-06,1999,Success,Card,Gateway Error
58636,10692,41,2022-02-08,1999,Failed,UPI,Gateway Error
58637,10008,3930,2023-12-20,999,Success,UPI,Gateway Error
58638,12083,3176,2022-02-21,999,Success,Card,Gateway Error
58639,14898,3332,2022-08-27,3999,Failed,UPI,Insufficient Funds
58640,11162,4354,2022-05-08,1999,Success,Card,Timeout
58641,11704,990,2024-06-06,3999,Pending,UPI,Timeout
58642,15228,4126,2024-02-25,1999,Success,UPI,
58643,13380,1106,2023-10-08,3999,Success,Wallet,Timeout
58644,10140,355,2022-10-20,1999,Success,Wallet,Gateway Error
58645,13433,1338,2022-03-31,1999,Success,Wallet,Timeout
58646,12203,1859,2023-07-20,999,Success,UPI,Insufficient Funds
58647,10659,535,2022-12-26,999,Failed,Card,
58648,14409,3067,2023-10-05,999,Success,UPI,Timeout
58649,15338,253,2023-05-05,3999,Failed,Wallet,Gateway Error
58650,14662,1968,2023-10-23,3999,Success,UPI,Insufficient Funds
58651,15343,4912,2023-03-03,3999,Success,Card,Insufficient Funds
58652,13438,3635,2024-02-09,3999,Success,UPI,Insufficient Funds
58653,12749,2800,2022-08-04,3999,Pending,UPI,
58654,10402,4989,2023-12-01,999,Success,UPI,Gateway Error
58655,10852,4763,2024-01-26,3999,Failed,Card,
58656,12709,4576,2022-12-20,1999,Success,Card,Insufficient Funds
58657,13869,2658,2023-08-27,3999,Success,Wallet,Insufficient Funds
58658,13179,3242,2024-03-06,1999,Success,Card,Insufficient Funds
58659,10783,4876,2023-08-27,999,Success,UPI,
58660,10343,1490,2023-02-09,3999,Success,Card,Timeout
58661,11787,4946,2022-09-04,3999,Success,Wallet,
58662,12904,4668,2022-03-02,1999,Success,Card,Timeout
58663,14672,772,2022-10-13,999,Success,Wallet,Timeout
58664,10782,3495,2022-11-10,999,Success,Card,Gateway Error
58665,13749,1899,2023-05-23,1999,Success,UPI,Timeout
58666,11339,4340,2023-02-15,999,Success,UPI,Gateway Error
58667,15307,2463,2023-07-27,3999,Success,UPI,Gateway Error
58668,13797,2719,2024-06-17,999,Success,Card,Insufficient Funds
58669,12871,2602,2022-08-02,999,Success,UPI,Gateway Error
58670,10692,3092,2022-07-01,3999,Failed,UPI,Insufficient Funds
58671,13879,1136,2022-11-20,1999,Success,Card,Gateway Error
58672,13917,724,2024-02-24,999,Success,Wallet,Insufficient Funds
58673,10659,2656,2022-09-08,3999,Success,Wallet,Gateway Error
58674,10184,3604,2023-08-29,3999,Pending,UPI,Gateway Error
58675,11204,1040,2023-04-11,3999,Success,UPI,Timeout
58676,15420,2555,2024-05-16,1999,Success,Wallet,Insufficient Funds
58677,12145,3129,2023-01-15,999,Success,UPI,Insufficient Funds
58678,11704,3347,2023-06-07,999,Success,Wallet,Insufficient Funds
58679,14432,3085,2024-01-19,1999,Success,UPI,Insufficient Funds
58680,13253,3604,2023-01-30,1999,Failed,UPI,Gateway Error
58681,10403,2411,2024-01-04,3999,Success,UPI,Gateway Error
58682,10236,3404,2023-06-08,1999,Success,Card,Timeout
58683,10606,3505,2022-11-20,1999,Success,Wallet,Gateway Error
58684,10223,1263,2023-10-02,999,Success,Card,Timeout
58685,15012,2595,2023-10-20,999,Failed,UPI,
58686,14011,4428,2023-06-26,999,Success,Wallet,Timeout
58687,10623,1016,2023-07-28,3999,Success,Card,Timeout
58688,13335,4933,2024-01-19,3999,Success,Wallet,Timeout
58689,11834,1462,2022-07-03,3999,Success,UPI,Gateway Error
58690,12110,3386,2023-05-03,3999,Success,UPI,
58691,11253,2146,2022-07-03,999,Success,UPI,
58692,10239,4535,2023-01-27,999,Failed,Card,Insufficient Funds
58693,13842,2479,2023-12-18,1999,Success,UPI,Timeout
58694,11574,3036,2022-11-13,3999,Success,UPI,Gateway Error
58695,14703,445,2023-03-11,1999,Failed,Wallet,Insufficient Funds
58696,12433,1744,2022-11-06,3999,Success,UPI,
58697,15039,34,2022-06-07,3999,Success,Card,Gateway Error
58698,11165,62,2023-02-20,3999,Success,Wallet,Gateway Error
58699,14668,1103,2022-06-23,999,Failed,UPI,Gateway Error
58700,10977,3026,2022-02-21,3999,Success,Card,
58701,10960,3589,2022-11-13,1999,Success,Wallet,Timeout
58702,13179,353,2022-10-13,1999,Success,UPI,Timeout
58703,12335,1082,2023-07-08,999,Success,Card,Insufficient Funds
58704,14087,2171,2022-05-25,3999,Success,Wallet,
58705,13425,1629,2022-09-06,999,Success,UPI,Gateway Error
58706,13285,4099,2023-11-11,1999,Failed,Card,Insufficient Funds
58707,10887,815,2023-09-04,3999,Success,UPI,Insufficient Funds
58708,10694,3872,2023-08-13,999,Success,Wallet,
58709,10181,3961,2022-09-27,3999,Success,UPI,
58710,11189,3120,2023-12-06,1999,Success,Card,Gateway Error
58711,13168,1947,2023-07-30,3999,Success,UPI,Gateway Error
58712,13075,253,2023-05-28,3999,Success,Card,
58713,11513,3620,2024-07-09,999,Success,Wallet,Timeout
58714,13277,4406,2022-04-06,999,Success,UPI,Timeout
