user_id,signup_date,country,acquisition_channel,company_size,user_status
2626,2022-12-30,Australia,Referral,Enterprise,Active
2627,2024-06-09,Australia,Referral,Enterprise,Active
2628,2023-03-03,India,Organic,SMB,Inactive
2629,2022-01-21,UK,Paid,Enterprise,Active
2630,2023-02-11,USA,Organic,Enterprise,Active
2631,2023-09-11,Australia,Organic,SMB,Active
2632,2022-12-02,UK,Paid,Mid,Active
2633,2024-03-25,USA,Organic,SMB,Active
2634,2022-04-27,Germany,Paid,SMB,Active
2635,2022-05-04,Germany,Paid,Enterprise,Active
2636,2023-02-03,USA,Organic,Enterprise,Active
2637,2024-03-03,India,Partner,Mid,Inactive
2638,2024-03-14,USA,Organic,Enterprise,Active
2639,2023-12-16,USA,Referral,Mid,Active
2640,2022-02-20,India,Organic,Mid,Active
2641,2024-02-22,India,Paid,Mid,Active
2642,2022-11-20,UK,Referral,Mid,Active
2643,2024-02-28,UK,Paid,Enterprise,Active
2644,2022-05-21,India,Partner,SMB,Active
2645,2023-04-15,Germany,Partner,SMB,Active
2646,2024-02-26,Germany,Referral,Enterprise,Active
2647,2024-03-12,USA,Partner,Enterprise,Active
2648,2022-11-30,Australia,Partner,Mid,Active
2649,2024-06-11,USA,Organic,Enterprise,Active
2650,2023-01-08,USA,Organic,SMB,Active
2651,2023-07-18,Australia,Partner,Enterprise,Inactive
2652,2023-05-09,India,Partner,Enterprise,Active
2653,2023-06-23,Germany,Organic,Mid,Active
2654,2023-10-31,USA,Partner,Mid,Active
2655,2024-01-21,Australia,Partner,Mid,Inactive
2656,2022-06-05,UK,Paid,Mid,Active
2657,2022-10-18,USA,Partner,SMB,Active
2658,2023-10-10,Germany,Referral,Enterprise,Inactive
2659,2022-05-24,India,Paid,Enterprise,Active
2660,2022-04-16,USA,Referral,Mid,Active
2661,2023-02-24,USA,Partner,SMB,Active
2662,2023-11-01,Australia,Organic,SMB,Active
2663,2023-10-20,UK,Paid,Enterprise,Active
2664,2022-01-02,UK,Organic,Mid,Active
2665,2023-08-12,India,Paid,Enterprise,Active
2666,2023-10-06,Germany,Organic,Enterprise,Active
2667,2022-03-31,India,Paid,SMB,Active
2668,2022-12-11,USA,Paid,SMB,Active
2669,2022-12-16,USA,Referral,Enterprise,Active
2670,2023-04-04,UK,Organic,Mid,Active
2671,2022-09-20,Germany,Referral,Mid,Active
2672,2022-12-17,Australia,Referral,Enterprise,Active
2673,2022-04-18,Germany,Organic,Enterprise,Active
2674,2023-08-09,USA,Paid,Mid,Active
2675,2022-02-08,Australia,Referral,Mid,Active
2676,2022-06-08,Germany,Organic,Mid,Active
2677,2023-08-06,Germany,Paid,Enterprise,Active
2678,2022-11-08,Australia,Referral,SMB,Active
2679,2022-08-29,USA,Referral,Mid,Active
2680,2023-03-21,Germany,Referral,Mid,Inactive
2681,2022-10-25,Australia,Paid,Mid,Active
2682,2022-02-05,USA,Referral,Enterprise,Active
2683,2022-03-25,Australia,Paid,SMB,Active
2684,2023-03-28,Australia,Partner,SMB,Active
2685,2024-06-04,Germany,Referral,Mid,Active
2686,2024-02-14,USA,Partner,Enterprise,Active
2687,2024-04-01,Germany,Organic,SMB,Active
2688,2023-01-20,India,Referral,Enterprise,Active
2689,2022-06-21,India,Organic,SMB,Active
2690,2023-01-11,USA,Organic,Mid,Active
2691,2023-11-16,Australia,Organic,Enterprise,Active
2692,2022-12-28,Germany,Partner,Mid,Active
2693,2023-07-13,Germany,Paid,SMB,Active
2694,2024-06-09,USA,Partner,SMB,Active
2695,2022-05-21,USA,Partner,Mid,Active
2696,2024-06-05,India,Organic,SMB,Active
2697,2022-04-28,UK,Referral,Mid,Active
2698,2022-10-04,USA,Paid,Mid,Active
2699,2023-12-27,UK,Organic,Mid,Active
2700,2022-08-08,USA,Paid,SMB,Active
2701,2022-01-26,Australia,Partner,Enterprise,Active
2702,2023-06-05,Australia,Paid,Mid,Inactive
2703,2024-02-22,India,Paid,Enterprise,Active
2704,2022-01-10,India,Referral,SMB,Active
2705,2023-01-13,UK,Organic,SMB,Inactive
2706,2023-09-25,USA,Paid,Enterprise,Active
2707,2023-09-29,Germany,Paid,Mid,Inactive
2708,2023-11-13,India,Partner,SMB,Active
2709,2023-08-07,Germany,Partner,Mid,Active
2710,2022-06-01,Germany,Paid,Mid,Active
2711,2023-12-21,USA,Organic,Enterprise,Inactive
2712,2022-02-18,UK,Paid,SMB,Inactive
2713,2022-06-03,USA,Paid,Enterprise,Active
2714,2024-05-08,India,Referral,SMB,Active
2715,2022-10-20,Germany,Organic,Enterprise,Active
2716,2023-08-03,USA,Referral,SMB,Active
2717,2022-02-19,USA,Organic,SMB,Active
2718,2023-10-26,USA,Organic,SMB,Active
2719,2023-06-15,India,Organic,Mid,Active
2720,2023-09-04,UK,Referral,Mid,Inactive
2721,2022-03-01,USA,Referral,Enterprise,Inactive
2722,2022-06-16,India,Referral,Enterprise,Active
2723,2022-07-21,Germany,Partner,SMB,Active
2724,2024-05-06,Australia,Referral,SMB,Inactive
2725,2022-05-26,India,Partner,Mid,Active
2726,2023-11-07,Australia,Partner,Mid,Active
2727,2023-03-15,USA,Partner,Mid,Active
2728,2022-08-30,USA,Paid,Enterprise,Inactive
2729,2023-08-04,India,Paid,Mid,Active
2730,2023-11-18,Australia,Paid,Enterprise,Active
2731,2023-07-15,USA,Partner,Mid,Active
2732,2023-04-28,Germany,Partner,Mid,Inactive
2733,2022-04-18,UK,Organic,SMB,Active
2734,2022-08-14,UK,Partner,Enterprise,Active
2735,2023-11-04,USA,Paid,Mid,Active
2736,2023-09-23,Australia,Partner,SMB,Inactive
2737,2023-10-23,USA,Partner,Enterprise,Active
2738,2023-10-24,Australia,Organic,Enterprise,Active
2739,2023-03-08,Germany,Partner,Mid,Inactive
2740,2024-03-15,Australia,Referral,Enterprise,Active
2741,2023-10-17,USA,Organic,SMB,Active
2742,2023-02-23,Germany,Partner,SMB,Inactive
2743,2023-03-31,India,Partner,Enterprise,Active
2744,2022-06-09,UK,Organic,SMB,Active
2745,2023-06-07,USA,Partner,Enterprise,Active
2746,2023-10-12,USA,Paid,SMB,Active
2747,2023-08-13,USA,Referral,Enterprise,Active
2748,2022-03-18,Germany,Referral,Enterprise,Active
2749,2023-05-24,India,Paid,Enterprise,Inactive
2750,2023-03-17,Australia,Partner,SMB,Active
2751,2022-09-11,India,Partner,Enterprise,Active
2752,2024-02-09,Germany,Referral,Enterprise,Active
2753,2022-11-16,USA,Partner,Mid,Active
2754,2024-03-13,UK,Referral,Mid,Active
2755,2022-09-20,USA,Referral,Enterprise,Active
2756,2023-08-20,Australia,Paid,Mid,Active
2757,2023-10-20,UK,Referral,Enterprise,Active
2758,2024-04-14,USA,Partner,Mid,Active
2759,2023-07-08,UK,Partner,SMB,Active
2760,2023-01-09,India,Organic,SMB,Active
2761,2023-09-29,Germany,Partner,Enterprise,Active
2762,2022-06-16,USA,Organic,Enterprise,Inactive
2763,2024-01-23,Australia,Referral,SMB,Active
2764,2023-04-04,India,Partner,SMB,Active
2765,2022-10-07,USA,Paid,Mid,Active
2766,2023-12-01,India,Paid,Enterprise,Active
2767,2022-10-29,Australia,Paid,SMB,Active
2768,2023-06-15,USA,Referral,SMB,Active
2769,2023-08-03,Australia,Referral,Enterprise,Active
2770,2022-08-06,UK,Organic,Mid,Active
2771,2022-04-12,Australia,Paid,Mid,Active
2772,2023-07-08,UK,Organic,Mid,Active
2773,2022-10-15,USA,Organic,Mid,Inactive
2774,2022-06-16,UK,Partner,SMB,Active
2775,2023-09-13,USA,Partner,Enterprise,Active
2776,2022-02-05,USA,Paid,Enterprise,Active
2777,2024-01-14,Germany,Referral,SMB,Inactive
2778,2024-01-11,USA,Partner,SMB,Active
2779,2022-12-19,UK,Referral,SMB,Active
2780,2023-11-07,Germany,Organic,Enterprise,Active
2781,2024-06-17,Germany,Organic,Enterprise,Active
2782,2022-03-14,USA,Organic,Enterprise,Active
2783,2023-10-10,Australia,Organic,Mid,Inactive
2784,2022-12-19,Australia,Paid,SMB,Active
2785,2024-06-09,Germany,Organic,SMB,Active
2786,2022-03-11,USA,Partner,SMB,Active
2787,2023-03-01,Australia,Organic,Enterprise,Active
2788,2023-12-09,USA,Referral,SMB,Active
2789,2024-02-20,USA,Partner,SMB,Active
2790,2023-07-15,Germany,Referral,Mid,Active
2791,2024-04-07,Germany,Referral,Enterprise,Active
2792,2023-10-04,India,Paid,SMB,Active
2793,2023-06-01,Australia,Paid,Enterprise,Inactive
2794,2023-03-04,Australia,Referral,Enterprise,Active
2795,2023-06-23,Australia,Referral,Enterprise,Active
2796,2022-06-09,UK,Organic,Mid,Active
2797,2022-05-29,USA,Partner,Enterprise,Inactive
2798,2024-02-15,Germany,Organic,Enterprise,Active
2799,2022-08-18,Australia,Paid,Enterprise,Active
2800,2023-12-13,India,Paid,SMB,Active
2801,2023-07-16,Australia,Organic,Mid,Active
2802,2022-03-08,USA,Partner,SMB,Inactive
2803,2024-03-22,USA,Referral,Mid,Inactive
2804,2023-01-16,Germany,Organic,Mid,Inactive
2805,2022-02-27,UK,Paid,Enterprise,Active
2806,2022-09-16,Germany,Partner,Enterprise,Active
2807,2022-12-08,Australia,Paid,SMB,Active
2808,2024-04-17,India,Partner,Mid,Active
2809,2022-05-10,Germany,Partner,Enterprise,Active
2810,2023-12-28,UK,Partner,Enterprise,Active
2811,2022-06-21,Germany,Organic,Enterprise,Inactive
2812,2024-02-09,USA,Organic,Enterprise,Inactive
2813,2023-09-06,Australia,Organic,SMB,Active
2814,2022-07-28,Australia,Partner,SMB,Active
2815,2024-03-13,Australia,Partner,Enterprise,Active
2816,2022-12-20,Australia,Paid,Enterprise,Active
2817,2023-04-16,Australia,Referral,Enterprise,Active
2818,2024-03-08,Australia,Organic,Enterprise,Active
2819,2022-04-26,India,Partner,Enterprise,Inactive
2820,2022-09-21,UK,Paid,Mid,Active
2821,2023-10-24,Australia,Paid,Mid,Active
2822,2024-03-22,UK,Paid,Mid,Active
2823,2023-03-18,Australia,Organic,Mid,Active
2824,2023-07-02,Germany,Organic,Enterprise,Active
2825,2023-03-29,Australia,Referral,Mid,Active
2826,2024-04-24,USA,Paid,Mid,Inactive
2827,2023-04-22,India,Organic,SMB,Active
2828,2022-10-14,Germany,Paid,Mid,Active
2829,2022-10-30,Germany,Partner,Mid,Active
2830,2022-11-07,USA,Paid,Enterprise,Active
2831,2022-07-27,Australia,Referral,Mid,Active
2832,2023-09-10,India,Organic,Mid,Active
2833,2023-03-22,Germany,Partner,Enterprise,Active
2834,2023-11-01,India,Organic,Mid,Active
2835,2023-09-25,Germany,Partner,Enterprise,Active
2836,2022-02-24,Australia,Paid,Mid,Active
2837,2022-01-12,Germany,Paid,SMB,Inactive
2838,2023-10-19,Germany,Referral,SMB,Active
2839,2023-02-04,UK,Referral,Mid,Active
2840,2023-10-10,Australia,Partner,SMB,Active
2841,2023-05-30,USA,Referral,Enterprise,Inactive
2842,2023-10-18,USA,Referral,Mid,Active
2843,2023-06-26,Australia,Referral,Enterprise,Active
2844,2022-08-25,USA,Referral,SMB,Active
2845,2022-10-06,Australia,Paid,Enterprise,Inactive
2846,2022-12-14,USA,Referral,SMB,Active
2847,2023-09-19,UK,Paid,SMB,Active
2848,2022-04-14,USA,Paid,SMB,Inactive
2849,2023-09-22,Germany,Organic,Enterprise,Active
2850,2023-06-01,Australia,Paid,SMB,Active
2851,2024-05-21,India,Paid,Mid,Active
2852,2022-09-05,India,Referral,SMB,Active
2853,2022-12-30,Australia,Paid,Mid,Active
2854,2022-11-17,UK,Partner,Mid,Inactive
2855,2023-09-25,USA,Referral,Mid,Active
2856,2022-10-13,UK,Referral,Mid,Active
2857,2022-05-29,India,Referral,Enterprise,Inactive
2858,2022-03-25,Australia,Organic,Mid,Inactive
2859,2023-02-10,Australia,Referral,SMB,Active
2860,2023-04-01,UK,Paid,Mid,Active
2861,2024-01-13,UK,Partner,SMB,Active
2862,2024-03-10,USA,Referral,Enterprise,Active
2863,2022-06-10,Germany,Referral,Mid,Active
2864,2024-02-23,Germany,Partner,SMB,Active
2865,2023-04-05,USA,Referral,Enterprise,Active
2866,2023-07-04,Germany,Organic,Enterprise,Active
2867,2023-05-15,India,Paid,SMB,Active
2868,2024-01-08,Germany,Partner,Mid,Active
2869,2023-05-24,USA,Partner,Enterprise,Active
2870,2023-10-16,Germany,Organic,SMB,Active
2871,2024-03-14,Australia,Paid,Mid,Active
2872,2023-04-26,UK,Organic,Enterprise,Active
2873,2023-10-25,India,Paid,SMB,Active
2874,2022-04-24,Australia,Organic,Enterprise,Active
2875,2024-01-19,Australia,Referral,Enterprise,Active
2876,2023-08-01,USA,Organic,SMB,Active
2877,2022-12-27,UK,Partner,Enterprise,Active
2878,2022-12-07,UK,Partner,SMB,Active
2879,2024-02-09,India,Partner,Mid,Active
2880,2024-01-31,USA,Organic,SMB,Active
2881,2023-03-25,India,Partner,Mid,Active
2882,2024-04-22,Germany,Partner,Enterprise,Active
2883,2024-04-14,Australia,Referral,SMB,Inactive
2884,2022-06-29,India,Referral,SMB,Active
2885,2023-12-03,Australia,Paid,SMB,Active
2886,2023-02-11,USA,Paid,SMB,Active
2887,2023-10-28,Germany,Paid,Mid,Inactive
2888,2022-07-15,USA,Organic,Mid,Inactive
2889,2023-04-11,Germany,Paid,Enterprise,Active
2890,2022-11-07,Germany,Organic,Enterprise,Active
2891,2022-09-19,Australia,Organic,Enterprise,Active
2892,2023-02-23,USA,Paid,Enterprise,Active
2893,2023-02-10,USA,Paid,SMB,Active
2894,2022-05-23,India,Organic,Mid,Active
2895,2022-12-08,USA,Referral,Mid,Inactive
2896,2022-11-12,India,Partner,Mid,Active
2897,2022-04-11,UK,Partner,Mid,Active
2898,2022-09-01,UK,Partner,Enterprise,Active
2899,2023-05-05,UK,Referral,SMB,Active
2900,2022-01-12,USA,Organic,Mid,Active
2901,2022-08-27,USA,Paid,SMB,Active
2902,2023-07-15,India,Organic,SMB,Active
2903,2022-02-11,Germany,Organic,SMB,Active
2904,2023-11-09,India,Paid,SMB,Inactive
2905,2023-08-17,UK,Referral,Mid,Active
2906,2023-03-05,India,Partner,Mid,Active
2907,2024-03-13,Germany,Partner,Mid,Active
2908,2022-06-07,USA,Organic,Enterprise,Inactive
2909,2022-08-04,India,Referral,Mid,Active
2910,2023-11-01,UK,Partner,Enterprise,Active
2911,2023-04-07,UK,Referral,Enterprise,Active
2912,2022-05-14,USA,Paid,Enterprise,Active
2913,2022-03-08,India,Organic,Mid,Inactive
2914,2024-04-27,Germany,Organic,Mid,Active
2915,2022-01-07,USA,Referral,Mid,Active
2916,2023-06-10,India,Partner,Enterprise,Active
2917,2022-03-14,Australia,Referral,Enterprise,Active
2918,2023-02-03,UK,Paid,SMB,Active
2919,2023-02-09,Germany,Partner,Enterprise,Active
2920,2023-11-06,Germany,Partner,Enterprise,Active
2921,2023-08-01,Germany,Referral,Mid,Active
2922,2024-05-08,UK,Paid,SMB,Active
2923,2022-05-10,India,Partner,SMB,Active
2924,2023-04-11,USA,Organic,SMB,Active
2925,2022-07-25,India,Paid,Mid,Active
2926,2024-02-27,USA,Partner,SMB,Active
2927,2024-02-07,Germany,Referral,SMB,Active
2928,2022-09-23,India,Partner,Mid,Active
2929,2023-06-21,Germany,Organic,SMB,Active
2930,2024-03-03,Australia,Paid,Enterprise,Inactive
2931,2022-09-10,Germany,Partner,Enterprise,Active
2932,2024-04-01,Germany,Organic,Enterprise,Active
2933,2022-10-16,USA,Partner,Enterprise,Active
2934,2022-06-13,Australia,Partner,Enterprise,Active
2935,2022-04-05,Germany,Paid,Enterprise,Active
2936,2024-02-21,Germany,Referral,Enterprise,Active
2937,2024-04-12,Australia,Referral,Enterprise,Active
2938,2022-04-20,Australia,Organic,Enterprise,Inactive
2939,2022-12-02,India,Organic,Mid,Active
2940,2024-04-01,USA,Organic,Mid,Active
2941,2022-08-26,Australia,Paid,Enterprise,Active
2942,2023-01-16,Australia,Referral,Mid,Active
2943,2023-03-12,UK,Organic,Mid,Inactive
2944,2024-06-17,Australia,Organic,Enterprise,Active
2945,2023-04-28,USA,Partner,Enterprise,Active
2946,2022-01-25,Germany,Partner,Mid,Active
2947,2023-10-15,Germany,Organic,Enterprise,Active
2948,2022-04-27,Germany,Partner,Enterprise,Active
2949,2023-04-27,Germany,Partner,Enterprise,Inactive
2950,2023-01-27,UK,Partner,Enterprise,Active
2951,2023-06-21,Australia,Paid,Mid,Active
2952,2022-03-20,Germany,Organic,SMB,Inactive
2953,2023-08-03,India,Organic,Mid,Active
2954,2022-06-22,Germany,Partner,SMB,Active
2955,2022-01-12,Australia,Paid,SMB,Active
2956,2024-03-10,Germany,Partner,SMB,Active
2957,2022-05-08,UK,Paid,Mid,Inactive
2958,2023-08-31,USA,Organic,Mid,Active
2959,2022-04-02,USA,Partner,Mid,Active
2960,2023-10-15,Australia,Organic,Mid,Active
2961,2023-06-27,USA,Paid,Mid,Active
2962,2024-04-25,USA,Referral,SMB,Active
2963,2023-06-16,India,Paid,Mid,Active
2964,2023-10-20,Australia,Referral,SMB,Active
2965,2024-04-07,Australia,Organic,Mid,Active
2966,2023-03-23,USA,Organic,Mid,Active
2967,2023-01-25,USA,Partner,Enterprise,Active
2968,2023-11-03,USA,Referral,SMB,Active
2969,2024-05-10,UK,Paid,Mid,Active
2970,2022-02-12,Germany,Organic,Mid,Active
2971,2022-09-11,UK,Referral,Mid,Active
2972,2022-05-10,Australia,Paid,Enterprise,Active
2973,2022-03-01,India,Referral,SMB,Active
2974,2023-10-25,Germany,Paid,Mid,Active
2975,2023-04-12,India,Paid,Mid,Active
2976,2022-10-14,Australia,Paid,Mid,Inactive
2977,2023-06-01,Australia,Paid,Enterprise,Active
2978,2023-04-12,India,Referral,Mid,Inactive
2979,2024-02-17,India,Referral,SMB,Active
2980,2022-12-11,India,Partner,SMB,Inactive
2981,2023-10-04,Australia,Referral,SMB,Active
2982,2023-01-17,USA,Referral,SMB,Active
2983,2024-02-18,India,Partner,Mid,Inactive
2984,2023-11-21,Germany,Referral,Enterprise,Active
2985,2022-09-10,Australia,Paid,Enterprise,Active
2986,2022-02-25,UK,Organic,Enterprise,Active
2987,2023-04-08,UK,Organic,Mid,Active
2988,2023-04-02,Germany,Partner,Enterprise,Active
2989,2022-03-24,USA,Referral,SMB,Active
2990,2022-04-09,India,Referral,Mid,Active
2991,2022-05-29,Australia,Partner,Enterprise,Active
2992,2022-11-25,India,Organic,SMB,Inactive
2993,2022-06-05,Australia,Paid,SMB,Active
2994,2022-07-09,UK,Referral,Mid,Active
2995,2023-05-09,India,Partner,Mid,Active
2996,2024-06-01,Germany,Paid,Enterprise,Inactive
2997,2022-09-20,USA,Partner,Enterprise,Active
2998,2022-03-21,Germany,Partner,Enterprise,Inactive
2999,2023-02-04,USA,Partner,Mid,Active
3000,2024-02-03,India,Organic,Enterprise,Active
3001,2023-09-01,India,Organic,Enterprise,Active
3002,2022-09-17,USA,Partner,SMB,Active
3003,2024-02-11,UK,Referral,SMB,Active
3004,2023-09-07,Australia,Paid,SMB,Active
3005,2023-07-06,Germany,Referral,Enterprise,Active
3006,2024-02-24,Germany,Organic,Mid,Active
3007,2022-04-11,Germany,Paid,SMB,Active
3008,2022-12-25,India,Partner,Mid,Active
3009,2023-01-15,Germany,Referral,Enterprise,Active
3010,2024-03-30,Australia,Referral,Enterprise,Active
3011,2022-08-09,Australia,Partner,SMB,Active
3012,2024-03-30,USA,Referral,Mid,Inactive
3013,2023-02-24,India,Organic,SMB,Active
3014,2022-05-04,Australia,Partner,Enterprise,Active
3015,2023-02-26,UK,Referral,Mid,Active
3016,2022-08-19,India,Partner,SMB,Active
3017,2023-11-21,India,Paid,Enterprise,Active
3018,2022-03-04,Australia,Partner,SMB,Active
3019,2023-04-30,UK,Referral,Mid,Active
3020,2023-09-20,USA,Organic,Mid,Active
3021,2023-12-04,Australia,Partner,Mid,Active
3022,2023-07-28,UK,Partner,Mid,Active
3023,2024-02-07,India,Referral,Mid,Active
3024,2023-04-28,UK,Organic,SMB,Active
3025,2023-06-03,India,Organic,SMB,Active
3026,2022-06-04,Australia,Paid,SMB,Active
3027,2022-04-02,Australia,Paid,SMB,Inactive
3028,2023-06-10,Germany,Referral,Enterprise,Active
3029,2023-03-31,Germany,Organic,Enterprise,Inactive
3030,2024-01-11,Germany,Organic,SMB,Active
3031,2023-08-21,Australia,Paid,Enterprise,Active
3032,2023-10-07,USA,Paid,Enterprise,Inactive
3033,2023-05-25,Australia,Referral,Mid,Active
3034,2022-07-02,UK,Organic,SMB,Active
3035,2023-01-21,Australia,Partner,Enterprise,Inactive
3036,2023-07-28,Australia,Paid,Enterprise,Active
3037,2024-01-01,India,Referral,SMB,Active
3038,2023-02-09,India,Organic,Mid,Inactive
3039,2022-09-03,India,Organic,SMB,Active
3040,2024-01-12,Australia,Paid,Mid,Active
3041,2023-08-14,USA,Referral,Enterprise,Active
3042,2023-10-23,UK,Partner,Mid,Active
3043,2023-10-12,UK,Paid,Mid,Active
3044,2023-04-16,USA,Referral,SMB,Active
3045,2024-04-05,USA,Organic,Enterprise,Active
3046,2024-06-06,UK,Partner,SMB,Active
3047,2023-02-27,Germany,Referral,SMB,Inactive
3048,2022-03-06,India,Partner,Enterprise,Active
3049,2022-01-13,India,Referral,SMB,Active
3050,2022-08-01,UK,Referral,SMB,Active
3051,2022-08-30,USA,Referral,Mid,Active
3052,2023-05-08,Germany,Referral,SMB,Inactive
3053,2022-08-01,UK,Partner,Enterprise,Active
3054,2023-11-24,India,Paid,SMB,Active
3055,2022-12-04,Australia,Partner,Mid,Active
3056,2022-06-22,USA,Referral,SMB,Active
3057,2023-11-03,Australia,Partner,SMB,Active
3058,2022-06-13,UK,Partner,SMB,Active
3059,2023-04-10,India,Partner,Mid,Active
3060,2023-05-12,Germany,Referral,Enterprise,Active
3061,2023-12-01,Australia,Partner,Enterprise,Active
3062,2023-01-30,Germany,Organic,Mid,Active
3063,2023-12-04,India,Referral,Mid,Inactive
3064,2022-11-04,Australia,Partner,SMB,Active
3065,2024-02-07,Germany,Organic,Enterprise,Active
3066,2022-07-02,Germany,Partner,Mid,Inactive
3067,2023-09-21,Australia,Paid,Enterprise,Active
3068,2024-03-04,India,Partner,SMB,Active
3069,2023-05-25,Germany,Partner,Mid,Active
3070,2023-12-09,UK,Paid,Enterprise,Inactive
3071,2023-06-30,Australia,Referral,Enterprise,Active
3072,2023-07-18,USA,Paid,SMB,Active
3073,2023-09-16,USA,Referral,Mid,Active
3074,2024-02-03,India,Paid,Enterprise,Active
3075,2023-08-17,UK,Partner,SMB,Active
3076,2024-01-14,Germany,Partner,Enterprise,Active
3077,2022-08-15,USA,Referral,SMB,Active
3078,2024-01-15,India,Referral,Enterprise,Active
3079,2024-01-03,UK,Organic,Enterprise,Active
3080,2023-03-12,UK,Organic,SMB,Inactive
3081,2023-02-26,India,Partner,Mid,Active
3082,2023-07-08,India,Partner,SMB,Active
3083,2022-01-21,Germany,Organic,Mid,Active
3084,2023-07-08,India,Organic,Enterprise,Active
3085,2023-02-01,Germany,Referral,Enterprise,Active
3086,2023-09-17,Germany,Paid,SMB,Active
3087,2022-04-15,Australia,Referral,SMB,Inactive
3088,2022-07-11,UK,Organic,Mid,Active
3089,2022-01-17,UK,Partner,Mid,Active
3090,2022-04-30,UK,Organic,Mid,Active
3091,2023-01-28,Australia,Partner,SMB,Inactive
3092,2023-03-01,Germany,Partner,Enterprise,Active
3093,2022-05-09,Germany,Partner,SMB,Active
3094,2022-05-10,India,Partner,Enterprise,Active
3095,2023-07-26,Australia,Paid,SMB,Active
3096,2023-07-14,India,Organic,SMB,Inactive
3097,2022-01-29,Australia,Referral,Mid,Active
3098,2022-04-07,India,Partner,Enterprise,Active
3099,2022-01-10,USA,Partner,SMB,Active
3100,2022-08-30,UK,Referral,SMB,Active
3101,2024-04-05,UK,Referral,Enterprise,Active
3102,2022-08-20,Germany,Partner,SMB,Active
3103,2024-02-28,USA,Referral,Enterprise,Active
3104,2022-10-11,UK,Referral,Mid,Inactive
3105,2023-12-16,Germany,Paid,Mid,Active
3106,2024-01-29,USA,Referral,Enterprise,Active
3107,2024-03-12,UK,Organic,Mid,Active
3108,2024-02-15,India,Organic,Enterprise,Inactive
3109,2023-12-27,Australia,Organic,SMB,Active
3110,2022-07-19,USA,Partner,SMB,Active
3111,2022-03-20,Germany,Organic,Enterprise,Active
3112,2024-05-04,USA,Paid,SMB,Active
3113,2024-05-05,Germany,Organic,Mid,Active
3114,2022-06-22,USA,Partner,SMB,Active
3115,2023-04-12,Germany,Paid,SMB,Active
3116,2023-08-04,UK,Organic,Enterprise,Active
3117,2023-02-20,India,Paid,Mid,Active
3118,2023-03-25,UK,Paid,SMB,Active
3119,2022-03-28,India,Partner,SMB,Active
3120,2022-04-11,UK,Partner,Enterprise,Active
3121,2022-01-08,UK,Paid,Enterprise,Active
3122,2024-04-24,USA,Organic,Mid,Active
3123,2022-07-19,Australia,Partner,SMB,Active
3124,2023-05-20,Germany,Paid,Enterprise,Active
3125,2022-03-28,Germany,Referral,Enterprise,Active
3126,2022-02-12,Germany,Referral,Enterprise,Active
3127,2023-01-20,India,Partner,Mid,Active
3128,2023-09-13,Germany,Organic,Enterprise,Active
3129,2023-03-11,Germany,Referral,Mid,Active
3130,2023-02-12,USA,Referral,Mid,Active
3131,2023-04-28,UK,Referral,SMB,Inactive
3132,2023-10-26,Germany,Organic,SMB,Active
3133,2022-01-17,Australia,Organic,Mid,Inactive
3134,2023-10-07,Germany,Partner,SMB,Active
3135,2022-05-28,India,Partner,SMB,Active
3136,2022-10-04,India,Referral,Enterprise,Active
3137,2022-08-20,India,Organic,SMB,Active
3138,2024-04-05,Germany,Paid,Mid,Active
3139,2023-01-01,USA,Referral,SMB,Inactive
3140,2022-08-16,Australia,Partner,Enterprise,Active
3141,2023-10-13,Germany,Organic,Mid,Active
3142,2023-03-12,USA,Partner,SMB,Active
3143,2023-02-03,USA,Partner,Mid,Inactive
3144,2022-07-30,Germany,Organic,SMB,Inactive
3145,2023-01-26,Germany,Referral,Enterprise,Active
3146,2023-05-14,USA,Organic,SMB,Active
3147,2023-06-24,USA,Referral,Mid,Active
3148,2023-07-17,USA,Partner,Mid,Active
3149,2023-05-06,Germany,Organic,Mid,Active
3150,2023-03-18,USA,Paid,SMB,Active
3151,2022-09-18,India,Referral,SMB,Active
3152,2024-02-12,Germany,Paid,SMB,Active
3153,2022-12-16,India,Referral,Enterprise,Inactive
3154,2022-12-18,UK,Organic,Enterprise,Active
3155,2023-06-04,Germany,Paid,Enterprise,Active
3156,2022-11-16,UK,Organic,Mid,Active
3157,2022-05-18,USA,Referral,Mid,Active
3158,2023-07-04,USA,Referral,Mid,Active
3159,2023-09-15,Australia,Referral,Mid,Active
3160,2023-01-03,USA,Referral,Mid,Active
3161,2022-08-08,UK,Partner,SMB,Active
3162,2022-12-03,USA,Referral,Mid,Active
3163,2022-08-11,Germany,Paid,SMB,Active
3164,2023-10-10,USA,Referral,Enterprise,Active
3165,2024-02-07,Australia,Organic,Enterprise,Active
3166,2022-12-26,USA,Partner,Enterprise,Active
3167,2022-11-25,UK,Paid,Enterprise,Active
3168,2023-04-08,UK,Partner,Enterprise,Active
3169,2023-07-15,USA,Partner,Mid,Active
3170,2024-03-14,UK,Partner,Mid,Active
3171,2023-01-17,UK,Organic,Mid,Active
3172,2024-04-15,Australia,Partner,Enterprise,Active
3173,2023-08-13,Germany,Partner,Enterprise,Active
3174,2023-09-09,Australia,Referral,SMB,Inactive
3175,2022-06-18,India,Organic,Mid,Active
3176,2022-08-05,Australia,Paid,Enterprise,Active
3177,2023-01-13,USA,Paid,Enterprise,Active
3178,2022-04-29,Germany,Paid,Enterprise,Active
